Quarter,Station,StationName,ChargerType,Avg_Degree_Per_Day
2025-Q3,EV11,台北台日交流協會,AC,21.34
2025-Q3,EV12,宜蘭安永心食館,DC,5.32
2025-Q3,EV13,新竹昌益科技產發園區,AC,77.59
2025-Q3,EV14,台北花園大酒店,AC,32.99
2025-Q3,EV15,嘉義翁聚德觀光工廠,AC,1.99
2025-Q3,EV15,嘉義翁聚德觀光工廠,DC,31.09
2025-Q3,EV16,嘉義耐斯王子大飯店,AC,33.17
2025-Q3,EV17,台北信義之星(限住戶使用),AC,21.52
2025-Q3,EV18,台中福華大飯店,AC,45.41
2025-Q3,EV19,苗栗天空之城,AC,4.03
2025-Q3,EV20,新北土城日月光廣場,AC,36.86
2025-Q3,EV20,新北土城日月光廣場,DC,66.1
2025-Q3,EV21,新北馥蘭朵烏來渡假酒店,AC,2.38
2025-Q3,EV22,宜蘭五結綠舞觀光飯店,AC,16.97
2025-Q3,EV23,台中豐原高爾夫球場,AC,23.18
2025-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,64.97
2025-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,98.91
2025-Q3,EV26,宜蘭外澳服務區停車場,AC,20.24
2025-Q3,EV27,新竹豐邑喜來登大飯店,AC,75.74
2025-Q3,EV28,新竹Big City遠東巨城,AC,574.53
2025-Q3,EV28,新竹Big City遠東巨城,DC,90.79
2025-Q3,EV29,高雄大榮中學停車場,AC,49.53
2025-Q3,EV30,雲林斗六緻麗伯爵酒店,AC,18.89
2025-Q3,EV31,新北永和比漾廣場,AC,68.68
2025-Q3,EV32,台中米平方廣場,AC,33.95
2025-Q3,EV33,台東日暉國際渡假村,AC,5.86
2025-Q3,EV34,台北維多麗亞酒店,AC,21.59
2025-Q3,EV35,宜蘭蘭陽烏石港海景酒店,AC,23.06
2025-Q3,EV36,台中豐邑MOXY酒店,AC,52.53
2025-Q3,EV37,高雄SKM Park,AC,94.61
2025-Q3,EV38,花蓮立閣人文旅店,AC,3.19
2025-Q3,EV38,花蓮立閣人文旅店,DC,5.13
2025-Q3,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,63.85
2025-Q3,EV40,新北大板根森林溫泉渡假村,AC,29.34
2025-Q3,EV41,台南長榮酒店,AC,39.33
2025-Q3,EV42,苗栗三義車亭服務區,DC,180.83
2025-Q3,EV43,台南南瀛綠都心停車場,AC,28.95
2025-Q3,EV46,台北101購物中心,AC,604.31
2025-Q3,EV46,台北101購物中心,DC,406.91
2025-Q3,EV47,新竹和選旅,AC,41.44
2025-Q3,EV47,新竹和選旅,DC,30.41
2025-Q3,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,49.06
2025-Q3,EV49,嘉義故宮南院 ,AC,17.06
2025-Q3,EV50,溪頭盛軒森林渡假會館,AC,1.95
2025-Q3,EV51,南投集集金格民宿,AC,4.09
2025-Q3,EV52,雀客藏居_台北陽明山,AC,17.03
2025-Q3,EV53,高雄展覽館,AC,10.59
2025-Q3,EV53,高雄展覽館,DC,8.87
2025-Q3,EV54,台南富農停車場,AC,29.12
2025-Q3,EV55,南投埔里故事館,AC,2.3
2025-Q3,EV56,花蓮芳草古樹花園,AC,3.86
2025-Q3,EV57,花蓮本來食藝空間,AC,1.69
2025-Q3,EV58,MITSUI OUTLET PARK 林口Ⅰ館,AC,509.31
2025-Q3,EV59,小港立體停車場,AC,13.51
2025-Q3,EV59,小港立體停車場,DC,12.59
2025-Q3,EV60,桃園龍潭渴望會館,AC,22.96
2025-Q3,EV61,台北101_賓士目的地充電站,AC,191.28
2025-Q3,EV62,高雄右昌停車場,AC,1.94
2025-Q3,EV63,高雄漢神巨蛋,AC,41.62
2025-Q3,EV64,嘉義阿里山英迪格酒店,AC,43.79
2025-Q3,EV66,高雄景昌停車場,AC,46.26
2025-Q3,EV67,新焦點麗車坊_台南永華門市,DC,59.03
2025-Q3,EV68,新北新店台北慈濟醫院,AC,80.37
2025-Q3,EV69,新北八里福朋喜來登酒店,AC,28.3
2025-Q3,EV70,新竹老爺酒店,AC,15.76
2025-Q3,EV72,桃園悅華大酒店,AC,104.39
2025-Q3,EV73,群聯電子苗栗竹南分公司,AC,116.2
2025-Q3,EV75,桃園龍潭渴望研究園,AC,6.74
2025-Q3,EV76,台中金典酒店,AC,63.53
2025-Q3,EV77,日月潭力麗溫德姆溫泉酒店,AC,18.88
2025-Q3,EV78,高雄永發左營高鐵後站停車場,AC,14.7
2025-Q3,EV81,台南鼎豐湯城停車場,AC,14.74
2025-Q3,EV82,嘉義吳鳳公園,AC,1.02
2025-Q3,EV82,嘉義吳鳳公園,DC,33.64
2025-Q3,EV83,台北企業總部園區,AC,59.32
2025-Q3,EV84,南投日月潭諾丁丘民宿,AC,1.68
2025-Q3,EV85,台東航空站,AC,0.03
2025-Q3,EV85,台東航空站,DC,9.62
2025-Q3,EV86,桃園元素格鬥健身會館,AC,12.3
2025-Q3,EV87,桃園鼎豐巧合停車場,AC,18.03
2025-Q3,EV88,台北中崙第一停車場,DC,474.57
2025-Q3,EV89,台中林酒店,AC,105.97
2025-Q3,EV90,屏東墾丁瑪雅之家,DC,7.12
2025-Q3,EV91,新北市南林科技園區立體停車場(僅限內部員工使用),AC,35.99
2025-Q3,EV92,桃園華泰名品城(一期),AC,99.25
2025-Q3,EV93,旅幸福_台中館,AC,7.36
2025-Q3,EV94,宜蘭玉蘭函館,AC,1.38
2025-Q3,EV95,台北市松山運動中心,AC,35.42
2025-Q3,EV96,宜蘭文青苑民宿(1/10、15~18不對外開放),AC,1.24
2025-Q3,EV97,桃園名人堂花園大飯店,AC,41.36
2025-Q3,EV98,全之駐國立臺南生活美學館停車場,AC,32.45
2025-Q3,EV99,桃園市八德國民運動中心,AC,121.79
2025-Q3,FC00,屏東幸福公園停車場,AC,9.5
2025-Q3,FC01,桃園長庚高爾夫球場,AC,44.15
2025-Q3,FC02,桃捷長庚醫院站共開大樓,AC,36.69
2025-Q3,FC03,宜蘭礁溪寒沐酒店,AC,43.44
2025-Q3,FC05,桃園中華航空企業總部(限內部員工使用),AC,174.81
2025-Q3,FC06,輔大醫療大樓停車場(國璽樓),AC,14.43
2025-Q3,FC09,台中港旅客服務中心停車場,AC,27.27
2025-Q3,FC09,台中港旅客服務中心停車場,DC,252
2025-Q3,FC10,凹子底停五立體停車場,AC,18.74
2025-Q3,FC10,凹子底停五立體停車場,DC,12.36
2025-Q3,FC13,宜蘭縣皇家花園餐廳停車場,DC,14.53
2025-Q3,FC15,禾馨安和婦幼診所,AC,11.6
2025-Q3,FC16,頂豐_松義站停車場,AC,10.07
2025-Q3,FC17,苗栗聯合環球科技竹南廠房,AC,0.42
2025-Q3,FC19,歐特儀股份有限公司陽明停車場,AC,30.97
2025-Q3,FC20,歐特儀股份有限公司東門停車場,AC,24.09
2025-Q3,FC22,歐特儀股份有限公司林園立體停車場,AC,0
2025-Q3,FC23,歐特儀股份有限公司金獅湖停車場,AC,0
2025-Q3,FC24,歐特儀股份有限公司鳥松勞工公園停車場,AC,0
2025-Q3,FC25,歐特儀股份有限公司龍華停車場,AC,0
2025-Q3,FC26,歐特儀股份有限公司臥龍停車場,AC,0
2025-Q3,FE00,華城_中壢廠員工停車場,AC,7.65
2025-Q3,FH00,雀客旅館_新北蘆洲,AC,10.87
2025-Q3,FH01,F-Hotel_嘉義館,AC,5.89
2025-Q3,FM00,全家_屏東車城風車店,DC,31.75
2025-Q3,HC05,新竹寶山國中地下停車場,DC,0.22
2025-Q3,HC07,新竹芎林停一停車場,AC,0
2025-Q3,HC08,新竹芎林停二停車場,AC,0.01
2025-Q3,HC12,新竹新埔廣停三公有停車場,AC,0.03
2025-Q3,HC13,新竹高鐵特區停四停車場,AC,0.02
2025-Q3,HC14,新竹高鐵特區停三停車場,AC,0
2025-Q3,HC15,新竹新豐廣停四停車場,AC,0.03
2025-Q3,HC16,新竹嘉豐國小地下停車場,AC,0
2025-Q3,HR08,嘟嘟房高鐵左營站停車場,DC,0
2025-Q3,HS00,金弘笙_新竹竹北店,DC,179.27
2025-Q3,HS01,金弘笙_台南永康店,DC,58.81
2025-Q3,HS02,金弘笙_高雄九如店,DC,121.56
2025-Q3,KA00,KIA_高雄民族展示中心,DC,37.9
2025-Q3,KU00,藏壽司_羅東中山路店,DC,23.04
2025-Q3,KU01,藏壽司_沙鹿中山店,DC,23.74
2025-Q3,LX01,LEXUS_台北內湖營業所,DC,4.44
2025-Q3,LX03,LEXUS_台中營業所,DC,1.22
2025-Q3,MG00,MG順怡汽車_台中沙鹿,AC,11.63
2025-Q3,MG01,MG順怡汽車_彰化員林,AC,3.37
2025-Q3,MG02,MG順怡汽車_南投,AC,0.15
2025-Q3,MG03,MG順怡汽車_台中南屯,AC,11.57
2025-Q3,NT00,新北永福國小地下停車場,AC,61.18
2025-Q3,NT01,新北龍門公園地下停車場,AC,13.44
2025-Q3,NT02,新北二重國中地下停車場,AC,50.53
2025-Q3,NT03,新北厚德國小地下停車場,AC,41.33
2025-Q3,NT04,本站維護中｜請至：溪美立體停車場,AC,47.69
2025-Q3,NT05,新北聯邦公園地下停車場,AC,24.63
2025-Q3,NT06,新北正義公園地下停車場,AC,47.84
2025-Q3,NT07,新北溪美立體停車場,AC,68.23
2025-Q3,NT08,新北中山立體停車場,AC,100.91
2025-Q3,NT09,新北三張公園地下停車場,AC,45.22
2025-Q3,NT0A,新北安康立體停車場,AC,66.84
2025-Q3,NT0B,新北北新地下停車場,AC,66.29
2025-Q3,NT0C,新北寶橋立體停車場,AC,175.34
2025-Q3,NT0D,新北安和公園臨時平面停車場,AC,32.66
2025-Q3,NT0E,新北新店高中地下停車場,AC,99.9
2025-Q3,NT0F,新北綠湖公園地下停車場,AC,199.59
2025-Q3,NT0G,新北第七立體停車場,AC,15.35
2025-Q3,NT0H,新北樹林藝文綜合行政大樓地下停車場,AC,83.27
2025-Q3,NT0I,新北長壽公園地下停車場,AC,176.97
2025-Q3,NT0J,新北三鶯轉運站平面停車場,AC,4.3
2025-Q3,NT0J,新北三鶯轉運站平面停車場,DC,0
2025-Q3,NT0K,新北市新莊國中運動場地下停車場,AC,97.43
2025-Q3,NT0L,新北江翠102平面停車場,AC,23.02
2025-Q3,NT0M,新北正義國小地下停車場,AC,65
2025-Q3,NT0N,新北頂溪國小地下停車場,AC,100.98
2025-Q3,NT0O,新北中港平面停車場,AC,26.92
2025-Q3,NT0P,新北公八公園平面停車場,AC,21.66
2025-Q3,NT0U,新北興穀國小操場地下停車場,AC,2.57
2025-Q3,NT11,新北光興國小地下停車場,AC,96.44
2025-Q3,NT12,新北碧華國小地下停車場,AC,59.31
2025-Q3,NT13,新北三重商工地下停車場,AC,114.53
2025-Q3,NT14,新北二重公園地下停車場,AC,25.68
2025-Q3,NT15,新北光榮國小地下停車場,AC,189.36
2025-Q3,NT16,新北興穀國小地下停車場,AC,18
2025-Q3,NT17,新北重陽公園地下停車場,AC,80.41
2025-Q3,NT18,新北板橋國小地下停車場,AC,114.82
2025-Q3,NT19,新北特專三臨時平面停車場,AC,59.86
2025-Q3,NT1P,新北台64高架橋下停車場,DC,0
2025-Q3,NT1Q,新北江翠段190地號平面停車場,DC,0
2025-Q3,NT1R,新北環河公園臨時平面停車場,DC,0
2025-Q3,NT1S,新北樹林第八平面停車場,DC,0
2025-Q3,NT1T,新北建國一路平面停車場,DC,0
2025-Q3,NT1U,新北安興平面停車場,DC,0
2025-Q3,NT1V,新北大豐公園平面停車場,DC,0
2025-Q3,NT1W,新北行政園區平面停車場,DC,0
2025-Q3,NT1X,新北林口停四平面停車場,DC,0
2025-Q3,NT1Y,新北林口停五平面停車場,DC,0
2025-Q3,NT1Z,新北莒光四村平面停車場,DC,0
2025-Q3,NT20,新北重慶公園地下停車場,AC,53.65
2025-Q3,NT21,新北華翠橋下平面停車場,AC,24.59
2025-Q3,NT21,新北華翠橋下平面停車場,DC,0
2025-Q3,NT22,新北市民廣場地下停車場,AC,151.12
2025-Q3,NT23,新北板橋國民中學地下停車場,AC,64.68
2025-Q3,NT24,新北臺北紙廠停車場,AC,11.1
2025-Q3,NT25,新北民生公園地下停車場,AC,135.19
2025-Q3,NT26,新北民權立體停車場,AC,57.23
2025-Q3,NT27,新北萬板高架橋下停車場,AC,56.03
2025-Q3,NT27,新北萬板高架橋下停車場,DC,0
2025-Q3,NT28,新北華東平面停車場,AC,37.46
2025-Q3,NT28,新北華東平面停車場,DC,0
2025-Q3,NT29,新北府後立體停車場,AC,66.77
2025-Q3,NT2A,新北樹林停二平面停車場,DC,0
2025-Q3,NT2B,新北城中停車場,DC,0
2025-Q3,NT2C,新北龍形平面停車場,DC,0
2025-Q3,NT2D,新北民生花市平面停車場,DC,0
2025-Q3,NT2E,新北大漢暨長江平面停車場,DC,0
2025-Q3,NT2F,新北新市段停車場,DC,0
2025-Q3,NT2G,新北仁信段平面停車場,DC,0
2025-Q3,NT2H,新北老街第二停車場,DC,0
2025-Q3,NT2I,新北台貿三村平面停車場,DC,0
2025-Q3,NT2J,新北光明平面停車場,DC,0
2025-Q3,NT2K,新北沙崙段平面停車場,DC,0.06
2025-Q3,NT2L,新北芳洲平面停車場,DC,0
2025-Q3,NT2M,新北江翠水岸特區停四停車場,DC,0
2025-Q3,NT2S,新北雙十廣場平面停車場,DC,0
2025-Q3,NT30,新北市立圖書館地下停車場,AC,81.95
2025-Q3,NT31,新北板橋高中地下停車場,AC,52.16
2025-Q3,NT32,新北江翠國中游泳池共構地下停車場,AC,109.74
2025-Q3,NT33,新北四維公園地下停車場,AC,196.94
2025-Q3,NT34,新北江翠國小地下停車場,AC,86.07
2025-Q3,NT35,新北中山國小地下停車場,AC,50.91
2025-Q3,NT36,新北音樂公園地下停車場,AC,105.65
2025-Q3,NT37,新北新埔國小地下停車場,AC,163.11
2025-Q3,NT38,新北忠孝國民中學地下停車場,AC,191.52
2025-Q3,NT39,新北五權公園地下停車場,AC,194.32
2025-Q3,NT40,新北八里區第一立體停車場,AC,68.82
2025-Q3,NT41,新北捷運幸福站立體停車場,AC,75.99
2025-Q3,NT42,新北林口公車轉運站平面停車場,DC,3.03
2025-Q3,NT43,新北五股區工商路立體停車場,AC,120.6
2025-Q3,NT44,新北智興立體停車場,AC,107.55
2025-Q3,NT45,新北水柳腳立體停車場,AC,10.75
2025-Q3,NT46,新北停三立體停車場,AC,90.12
2025-Q3,NT47,新北楓樹腳公園地下停車場,AC,37.06
2025-Q3,NT48,新北義學立體停車場,AC,48.49
2025-Q3,NT49,新北澳底公園地下停車場,AC,12.85
2025-Q3,NT50,新北三民地下停車場,AC,65.26
2025-Q3,NT51,新北市水碓立體停車場,AC,121.2
2025-Q3,NT52,新北市民生立體停車場,AC,49.54
2025-Q3,NT53,新北市瑞芳區立體停車場,AC,35.82
2025-Q3,NT54,新北市蘆洲國小地下停車場,AC,77.09
2025-Q3,NT55,新北市鷺江立體停車場,AC,164.76
2025-Q3,NT56,新北市成功地下停車場,AC,42.92
2025-Q3,NT57,新北市立鷺江國民中學地下停車場,AC,48.98
2025-Q3,NT58,新北市溪墘地下停車場,AC,42.78
2025-Q3,NT59,新北市仁愛立體停車場,AC,38.49
2025-Q3,NT60,新北市永康公園地下停車場,AC,36.75
2025-Q3,NT61,新北市金山立體停車場,AC,87.09
2025-Q3,NT62,新北市後港公園地下停車場,AC,122.24
2025-Q3,NT63,新北市頭前國中地下停車場,AC,76.79
2025-Q3,NT64,新北台65高架橋下停車場,AC,10.56
2025-Q3,NT64,新北台65高架橋下停車場,DC,0
2025-Q3,NT65,新北市民安國民小學地下停車場,AC,107.83
2025-Q3,NT66,新北市新莊運動公園地下停車場,AC,195.95
2025-Q3,NT67,新北市中山停車場,AC,38.75
2025-Q3,NT68,新北市中正停車場,AC,41.49
2025-Q3,NT69,新北三峽國小地下停車場,AC,45.28
2025-Q3,NT70,新北中洲平面停車場,AC,90.88
2025-Q3,NT70,新北中洲平面停車場,DC,0
2025-Q3,NT71,新北金城立體停車場,AC,127.63
2025-Q3,NT72,新北永豐平面停車場,AC,7.83
2025-Q3,NT73,新北明德平面停車場,AC,11.8
2025-Q3,NT74,新北延吉立體停車場,AC,52.17
2025-Q3,NT75,新北裕生立體停車場,AC,19.38
2025-Q3,NT76,新北學成公園地下停車場,AC,60.06
2025-Q3,NT77,新北員和公園地下停車場,AC,55.98
2025-Q3,NT78,新北中央公園地下停車場,AC,97.76
2025-Q3,NT79,新北高工地下停車場,AC,167.86
2025-Q3,NT80,新北中和國小地下停車場,AC,126.83
2025-Q3,NT81,新北民樂立體停車場,AC,64.21
2025-Q3,NT82,新北中和地政事務所及稅捐稽徵處,AC,72.5
2025-Q3,NT83,新北圓通平面停車場,AC,16.19
2025-Q3,NT84,新北民德立體停車場,AC,55.88
2025-Q3,NT85,新北民享公園地下停車場,AC,47.83
2025-Q3,NT86,新北秀山公園地下停車場,AC,120.03
2025-Q3,NT87,新北景新立體停車場,AC,75.24
2025-Q3,NT88,新北佳和公園地下停車場,AC,152.47
2025-Q3,NT89,新北錦和運動公園地下停車場,AC,139.13
2025-Q3,NT89,新北錦和運動公園地下停車場,DC,0
2025-Q3,NT90,新北永和國小地下停車場,AC,156.03
2025-Q3,NT91,新北福和國中地下停車場,AC,153.17
2025-Q3,NT92,新北秀朗國民小學地下停車場,AC,183.09
2025-Q3,NT93,新北仁愛公園地下停車場,AC,80.98
2025-Q3,NT94,新北網溪國小地下停車場,AC,167.94
2025-Q3,NT95,新北烏來立體停車場,AC,40.91
2025-Q3,NT96,新北兒童遊戲場地下停車場,AC,37.62
2025-Q3,NT97,新北大豐地下停車場,AC,72.05
2025-Q3,NT98,新北中興低碳立體停車場,AC,207.44
2025-Q3,NT99,新北市三民立體停車場,AC,17.22
2025-Q3,SM00,統一精工速邁樂南屯,DC,51.29
2025-Q3,SM01,統一精工速邁樂新營二,DC,87.88
2025-Q3,SM02,統一精工_康橋商場停車場,DC,135.92
2025-Q3,SP00,新竹生醫科學園區,AC,31.41
2025-Q3,SP02,新竹科學園區_研發四路,AC,60.31
2025-Q3,SP03,新竹科學園區_篤行會館,AC,44.38
2025-Q3,SP04,新竹科學園區_弘道樓,AC,65.58
2025-Q3,SP05,苗栗竹南科學園區_轉運站,AC,30.79
2025-Q3,SP07,苗栗銅鑼科學園區,AC,1.77
2025-Q3,SP08,宜蘭科學園區,AC,7.96
2025-Q3,SP09,桃園龍潭科學園區,AC,22.8
2025-Q3,ST00,星巴克_台中沙鹿北勢門市,DC,61.03
2025-Q3,SY00,順益汽車_濱江營業所,AC,3.58
2025-Q3,SY01,順益汽車_中和營業所,AC,19.88
2025-Q3,SY02,順益汽車_中壢營業所,AC,14.63
2025-Q3,TA00,桃園長興平面停車場,AC,10.2
2025-Q3,TA02,桃園太武新村停車場,AC,0.82
2025-Q3,TA05,桃園銀河廣場地下停車場,AC,12.17
2025-Q3,TA09,桃園中壢國小地下停車場,AC,0
2025-Q3,TA09,桃園中壢國小地下停車場,DC,1.02
2025-Q3,TA10,桃園延平停車場,AC,27.93
2025-Q3,TA11,桃園石頭段停車場,AC,5.74
2025-Q3,TA13,桃園坤慶公園地下停車場,AC,3.15
2025-Q3,TA14,桃園興仁親子公園停車場,AC,4.34
2025-Q3,TA15,桃園龍平停車場,AC,2.28
2025-Q3,TA16,桃園龍岡停車場,AC,13.2
2025-Q3,TA20,桃園大連平面停車場,AC,6.81
2025-Q3,TA22,桃園中正公有停車場,AC,3.57
2025-Q3,TA24,桃園忠貞三公有停車場,AC,9.57
2025-Q3,TA28,桃園平鎮文化公園地下停車場,AC,0
2025-Q3,TA32,桃園運動公園平面停車場,AC,5.88
2025-Q3,TA34,桃園五福停車場,AC,24.3
2025-Q3,TA35,桃園上海停車場,AC,11.94
2025-Q3,TA36,桃園新榮平面停車場,AC,7.33
2025-Q3,TA37,桃園開封停車場,AC,0
2025-Q3,TA38,桃園舊鄉代會停車場,AC,0
2025-Q3,TC00,台中臺灣大道市政大樓附屬地下停車場,AC,118.87
2025-Q3,TC03,台中漢口停車場,AC,36.91
2025-Q3,TC04,台中機130經補庫停車場,AC,189.68
2025-Q3,TC05,台中細廣停1東山停車場,AC,47.33
2025-Q3,TC06,台中南屯國小地下停車場,AC,75.88
2025-Q3,TC07,台中交通局大樓附屬平面停車場,AC,26.04
2025-Q3,TC08,台中府後街地下停車場,AC,76.31
2025-Q3,TC09,台中文昌國小地下停車場,AC,2.36
2025-Q3,TC10,台中大甲停二停車場,AC,21.78
2025-Q3,TC11,台中甲后停車場(已無此站點),AC,14.51
2025-Q3,TC13,台中大肚停五停車場,AC,0
2025-Q3,TC14,台中大誠立體停車場,AC,118.17
2025-Q3,TC15,台中上城里停車場,AC,10.4
2025-Q3,TC19,台中神岡停1停車場,AC,22.56
2025-Q3,TC20,台中神岡停2停車場,AC,26.15
2025-Q3,TC21,台中神岡停4停車場,AC,32.8
2025-Q3,TC22,台中停市5台中港特定區停車場,AC,32.45
2025-Q3,TC23,台中大智停車場,AC,39.09
2025-Q3,TC24,台中停57大興停車場,AC,45.85
2025-Q3,TC25,台中頂寮東停車場,AC,35.86
2025-Q3,TC26,台中頂寮西停車場,AC,29.05
2025-Q3,TC27,台中停市7台中港特定區停車場,AC,35.39
2025-Q3,TC28,台中商3頂魚寮停車場,AC,34.92
2025-Q3,TC29,台中停市1台中港特定區停車場,AC,34
2025-Q3,TC30,台中細停市6頂寮北停車場,AC,42.63
2025-Q3,TC31,台中停市9台中港特定區停車場,AC,25.03
2025-Q3,TC32,台中停市3台中港特定區停車場,AC,15.27
2025-Q3,TC33,台中停市8台中港特定區停車場,AC,30.76
2025-Q3,TC34,台中停市2台中港特定區停車場,AC,25.82
2025-Q3,TC35,台中中興嶺停車場及旅客服務中心,AC,10.22
2025-Q3,TC37,台中陽明大樓第二平面停車場,AC,146.2
2025-Q3,TC38,台中陽明大樓地下停車場,AC,13.19
2025-Q3,TC39,台中興中立體停車場,AC,110.09
2025-Q3,TD00,台東火車站D區停車場,AC,3.39
2025-Q3,TD01,台東波浪屋停車場,AC,5.54
2025-Q3,TD02,台東南昌街停車場,AC,3.57
2025-Q3,TD03,台東柳州街停車場,AC,4.46
2025-Q3,TD04,台東成功鎮公所,AC,2.18
2025-Q3,TD04,台東成功鎮公所,DC,79.42
2025-Q3,TD05,臺東森林公園,AC,5.29
2025-Q3,TD05,臺東森林公園,DC,14.82
2025-Q3,TH01,新竹統一馬武督渡假會議中心,AC,12.33
2025-Q3,TH02,台中統一谷關渡假村,AC,19.54
2025-Q3,TK00,燦坤_台中五權店,DC,71.97
2025-Q3,TK01,燦坤_新竹光復店,AC,10.08
2025-Q3,TK01,燦坤_新竹光復店,DC,35.36
2025-Q3,TK02,燦坤_台北內湖總部,AC,19.59
2025-Q3,TK02,燦坤_台北內湖總部,DC,120.53
2025-Q3,TK03,燦坤_高雄華榮店,DC,44.68
2025-Q3,TK04,燦坤_竹北神山超越店,DC,81.04
2025-Q3,TK08,燦坤_基隆安樂店,AC,11.08
2025-Q3,TK09,燦坤_新北淡水中山店,AC,52.51
2025-Q3,TK10,燦坤_彰化中正店,AC,2.06
2025-Q3,TK11,燦坤_嘉義旗艦店,AC,0.79
2025-Q3,TK11,燦坤_嘉義旗艦店,DC,22.16
2025-Q3,TK12,燦坤_高雄新岡山店,AC,1.26
2025-Q3,TK13,燦坤_宜蘭光榮店,DC,0
2025-Q3,TK14,燦坤_高雄右昌店,DC,24.95
2025-Q3,TK15,燦坤_高雄五甲店,AC,0.99
2025-Q3,TK16,燦坤_新北新四維店,AC,7.88
2025-Q3,TK16,燦坤_新北新四維店,DC,44.16
2025-Q3,TK17,燦坤_台南安南店,DC,31.24
2025-Q3,TK18,燦坤_桃園南崁店,AC,6.2
2025-Q3,TP00,台北成淵高中地下停車場,AC,289.09
2025-Q3,TP02,台北啟聰學校地下停車場,AC,74.26
2025-Q3,TP03,台北建成公園地下停車場,AC,93.54
2025-Q3,TP04,台北建成國中地下停車場,AC,91.08
2025-Q3,TP05,台北大龍國小地下停車場,AC,101.23
2025-Q3,TP07,台北慶昌橋下停車場,AC,63.53
2025-Q3,TP08,台北大橋橋下停車場,AC,24.37
2025-Q3,TP09,台北兒童育樂中心平面停車場,AC,5.74
2025-Q3,TP11,台北萬華國中地下停車場,AC,284.2
2025-Q3,TP12,台北古亭國中地下停車場,AC,93.59
2025-Q3,TP13,台北青年公園高爾夫球場地下停車場,AC,167.25
2025-Q3,TP14,台北新和庭園平面停車場,AC,0.21
2025-Q3,TP15,台北青年公園棒球場地下停車場,AC,148.93
2025-Q3,TP16,台北雙園國中地下停車場,AC,176.17
2025-Q3,TP18,台北華江橋下雙層停車場,AC,54.06
2025-Q3,TP19,台北前港公園地下停車場,AC,135.96
2025-Q3,TP20,台北福林公園地下停車場 ,AC,81.62
2025-Q3,TP21,台北玉成公園地下停車場,AC,187.1
2025-Q3,TP22,台北南港國小地下停車場,AC,99.7
2025-Q3,TP23,台北世貿公園地下停車場,AC,268.83
2025-Q3,TP24,台北蘭雅公園地下停車場 (本站僅提供實體悠遊卡充電),AC,54.06
2025-Q3,TP25,台北海光公園地下停車場,AC,36.96
2025-Q3,TP26,台北興中立體停車場,AC,232.27
2025-Q3,TP27,台北洲子立體停車場,AC,183.32
2025-Q3,TP28,台北東湖國小地下停車場 ,AC,105.93
2025-Q3,TP31,台北大豐公園地下停車場,AC,107.43
2025-Q3,TP32,台北立農公園地下停車場,AC,42.86
2025-Q3,TP33,台北中山運動中心旁平面停車場 ,AC,35.07
2025-Q3,TP35,台北東和公園平面停車場,AC,12.52
2025-Q3,TP36,台北至誠平面停車場,AC,15.37
2025-Q3,TP37,台北開勝平面停車場,AC,27.45
2025-Q3,TP38,台北公館路平面停車場,AC,14.12
2025-Q3,TP39,台北懷德街55巷平面停車場,AC,22.44
2025-Q3,TP40,台北延平北路5段1巷平面停車場,AC,29.36
2025-Q3,TP43,台北關渡水岸自然公園平面停車場,AC,29.93
2025-Q3,TP44,台北陽明山立體停車場,AC,3.77
2025-Q3,TP45,台北社正路平面停車場,AC,11.03
2025-Q3,TP46,台北福林路平面停車場,AC,0
2025-Q3,TP47,台北陽明山第二停車場,AC,13.6
2025-Q3,TP48,台北公舘路228巷臨時平面停車場,AC,23.44
2025-Q3,TP49,台北陽明山花鐘停車場,AC,1.59
2025-Q3,TP50,台北福國路橋下平面停車場,AC,64.54
2025-Q3,TP51,台北福港街平面停車場,AC,29.6
2025-Q3,TP52,台北關渡醫院旁平面停車場,AC,8.77
2025-Q3,TP53,台北大業路280巷臨時平面停車場,AC,23.86
2025-Q3,TP55,台北豐年運動公園平面停車場,AC,41.3
2025-Q3,TS00,台糖_台北會館,AC,41.97
2025-Q3,TTEST001,華城內部測試站點,AC,19.02
2025-Q3,TTEST001,華城內部測試站點,DC,0.07
2025-Q3,TX00,台北中山計程車服務站,DC,0.26
2025-Q3,TX01,台北建國計程車服務站,DC,0.24
2025-Q3,TX02,台北公館計程車服務站,DC,0.54
2025-Q3,TX03,台北大直計程車服務站,DC,0.15
2025-Q3,TY01,TOYOTA內湖充電站(DC),DC,3.44
2025-Q3,YK00,台北新光南港軟體園區,AC,49.6
2025-Q3,YK00,台北新光南港軟體園區,DC,19.75
2025-Q3,YK01,台北內湖亞太經貿廣場A棟,AC,47.75
2025-Q3,YK02,新北淡水新光淡江複合學舍,AC,16.96
2025-Q3,YL00,宜蘭羅東轉運站停車場,AC,0
2025-Q3,YL00,宜蘭羅東轉運站停車場,DC,0
2025-Q3,YL01,宜蘭光復國民小學停車場,AC,0
2025-Q3,YL02,宜蘭東光國中停車場,AC,0
2025-Q3,YL04,宜蘭南安國小社區公共停車場,AC,0
2025-Q3,YL06,宜蘭羅東國小停車場,AC,0
